r_mean,g_mean,b_mean,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,b_0,b_1,b_2,b_3,b_4,b_5,b_6,b_7,b_8,grad_mean,grad_std,label
123.1138,98.2071,77.2087,112.0145,171.0301,117.9314,108.3423,155.9098,125.7867,90.2049,127.4402,98.5808,85.6307,139.3813,95.1474,82.1179,123.4870,95.4880,71.0120,107.2279,83.6272,65.1703,103.2206,78.7142,60.8312,93.1588,76.5680,53.6400,88.9537,73.9287,0.096094,0.083949,0
151.8195,147.3302,54.2119,139.4570,172.8820,179.0995,123.8994,185.1315,151.4472,124.6246,148.8972,140.6486,133.3175,166.2876,167.1514,117.2557,169.6434,145.2070,133.2093,150.7831,142.5684,45.9576,111.3483,66.5833,32.4135,56.3073,40.1817,50.1836,51.0855,33.8029,0.043842,0.056201,0
85.4752,70.8468,55.4323,99.7248,102.4039,84.2742,88.4211,113.0216,102.5236,54.7236,62.3600,61.6432,78.5292,84.5103,71.8982,66.5558,93.3867,84.0461,48.0174,53.9690,56.4495,56.4799,66.2449,58.3365,47.8248,70.6422,64.0798,40.4830,44.6393,49.8732,0.095026,0.078577,0
101.2156,76.8017,71.7209,19.3577,54.0490,24.5685,152.4420,214.0725,134.3913,108.1509,92.0133,111.5794,18.0904,40.9910,22.0112,119.3260,115.9200,98.3910,100.6403,79.1171,96.8303,24.0720,41.6366,27.8921,107.3170,94.6582,98.4565,96.2027,70.2182,85.2007,0.046230,0.076009,0
94.1210,98.7226,92.0117,62.3821,79.4327,74.7792,90.1115,112.5673,106.3193,105.0238,105.8065,110.3350,70.0341,96.2259,95.7581,89.6862,106.7891,102.1198,108.4403,108.0458,111.0303,58.5076,86.1947,83.0221,82.5376,100.1360,95.9047,108.2447,105.4337,107.7680,0.092009,0.083879,0
121.4736,112.4166,80.5906,160.6227,95.8013,139.2304,122.6055,106.6468,141.4485,102.1739,99.7572,125.8523,111.7335,111.4654,139.4835,99.4014,96.1054,152.5141,103.8472,87.3914,110.0974,66.3693,74.1386,98.1598,73.0968,73.5849,114.8026,80.2923,63.3086,81.5417,0.083864,0.071705,0
134.0018,111.2458,86.9081,102.9894,113.8407,96.0714,166.0210,152.4000,163.7224,127.7081,128.5221,153.5531,104.4102,114.1805,101.3545,118.0617,109.9143,119.0005,112.8031,98.0879,123.2157,88.4689,99.1972,81.2910,80.8248,85.1979,75.7655,94.0893,79.4821,97.9664,0.095349,0.079652,0
133.5191,103.1237,67.6619,183.5582,147.8884,100.8873,134.0811,135.5885,132.1224,125.7808,144.4731,98.4853,137.8875,112.8487,76.9633,116.6811,98.5704,92.5669,113.5570,103.5112,76.6677,80.2055,67.8397,55.5437,77.6970,67.3589,63.3075,67.6832,74.6029,55.0291,0.077371,0.074172,0
106.5337,92.7918,52.1651,92.1743,123.9576,84.4893,81.6665,180.5360,129.9523,76.3389,111.5421,76.8448,103.9156,108.4272,81.8152,97.0927,117.5795,79.4592,77.2057,70.9541,98.9877,88.4250,92.3271,47.4269,35.7219,67.6088,39.3555,29.7203,26.6760,43.6131,0.046841,0.055144,0
119.1519,117.6554,104.8288,149.9838,78.9152,140.4069,148.4638,72.5573,105.9472,182.5259,72.6165,122.5973,122.5373,109.0384,138.4768,145.2476,79.5504,104.7611,174.0259,70.6843,115.7611,104.8627,55.4597,111.0240,146.1011,56.6304,102.9621,175.5768,74.1211,118.2155,0.100278,0.092250,0
106.5181,87.8322,54.2531,81.8880,149.0112,82.5151,111.9492,137.3307,99.0872,71.3054,110.6539,114.0805,71.1205,123.5222,72.2019,93.1532,114.9720,76.6885,57.1614,92.5749,88.6059,49.1754,83.0163,37.4253,40.7419,73.1960,47.8541,37.3432,62.2243,56.9667,0.090258,0.070076,0
135.1920,174.4671,164.6048,133.5535,137.5539,126.3072,132.7459,155.7733,101.6107,169.0381,144.3451,116.1973,215.3035,212.3952,207.5448,189.0805,162.2139,188.7656,141.3316,124.2165,129.6499,211.3581,208.3544,204.3179,174.8554,151.9949,183.4872,113.9630,115.8245,117.3728,0.034527,0.049411,0
186.1858,181.3474,179.1659,169.1040,192.2995,208.7579,170.1462,179.6125,196.0739,197.6133,164.8891,196.8864,166.4724,192.2525,208.5675,168.5408,178.1579,179.2581,196.1449,153.5267,189.0341,165.9800,193.1653,211.0115,168.7862,172.7912,174.0771,197.6841,143.4013,185.5291,0.034765,0.048950,0
70.1947,78.9627,59.1581,70.2189,77.4196,66.3222,69.5238,99.0461,87.1716,55.0678,54.7088,52.0630,92.6550,82.5103,54.0058,86.5752,79.1811,99.8015,73.1211,72.0950,70.9251,67.2553,56.8640,47.6596,56.1491,58.4943,79.2402,52.5995,56.9702,57.1707,0.096721,0.077024,0
98.2902,105.2697,82.1139,70.0575,81.9750,73.2714,107.1173,144.2041,117.1989,100.3688,106.7715,82.7200,72.4697,96.6340,88.3411,114.0193,134.8308,109.1454,121.2915,116.9591,92.9582,57.8786,72.2043,70.4874,77.9160,103.3223,78.8243,96.3859,102.0458,79.3503,0.086797,0.063770,0
161.9922,167.8842,128.5176,187.7584,175.9773,194.8597,155.2041,70.3840,171.6928,178.1859,147.9627,176.3741,199.1103,190.8141,206.6099,164.3570,81.3027,182.1184,184.5943,122.9880,179.6555,155.0208,138.4525,163.5432,128.4913,52.3872,144.0808,142.6846,94.7696,137.7699,0.026452,0.060395,0
70.7369,64.0790,68.4000,54.7236,71.5086,54.9651,89.1727,109.6793,79.7942,60.9936,54.7825,60.9147,56.4779,65.9508,57.4131,72.5956,78.8846,79.1697,52.0921,47.4635,66.5161,70.3779,75.8271,66.8870,77.1882,75.8492,84.1408,52.3307,45.7995,67.1290,0.068630,0.073838,0
100.3543,96.2098,66.6657,66.8475,83.9545,61.4162,102.6788,133.5301,114.2044,93.6865,122.8447,122.9709,76.7857,89.3937,62.3202,92.9851,121.7495,115.2004,81.8091,101.2030,123.6870,58.7672,59.7897,47.6670,69.7604,91.1560,73.1381,46.8022,77.2133,75.3730,0.094946,0.069006,0
122.2783,96.0834,75.1855,133.5634,111.4672,93.4370,152.4638,134.0267,118.5728,148.2262,110.8448,98.2317,89.7198,73.5891,57.9317,117.6187,131.8256,110.5299,108.2522,95.4459,78.8640,43.4801,54.5886,45.6046,90.1162,129.5344,105.1840,51.7295,86.1016,68.1648,0.037828,0.041527,0
140.4203,126.2509,88.2208,160.2562,194.5210,162.5095,162.4580,167.7600,117.5157,103.0754,103.1504,93.9081,149.6824,125.6222,132.4244,162.3310,133.9855,106.7370,108.7287,111.4993,106.5203,108.6166,86.9290,85.2542,129.5742,93.2085,66.7189,76.2867,75.3756,73.2931,0.073526,0.078308,0
151.6663,128.8207,84.3387,159.8584,189.3720,174.8731,123.5911,154.6040,141.0069,117.6797,105.7765,197.5165,142.2530,164.9949,152.6488,102.9478,130.8165,128.3043,93.3005,80.0283,163.4528,92.9324,116.3219,138.5936,45.1441,88.1120,94.0696,37.7832,43.0197,102.0432,0.062553,0.065634,0
112.4080,96.6732,66.5763,89.3396,120.8642,104.9059,97.9118,156.7828,143.9867,84.1206,106.3845,106.4979,77.8295,103.9074,86.5222,86.4459,146.3377,112.8041,66.8531,94.3287,94.2451,50.2216,64.5745,65.0868,52.8880,96.6385,80.9406,52.9135,62.8793,72.4613,0.079669,0.070595,0
46.3755,53.7481,48.9391,90.1354,50.2016,36.8631,79.5659,51.8168,38.3395,22.7078,21.0312,28.1784,90.9846,63.0642,58.8985,65.9895,37.9704,56.8725,33.1908,31.6469,46.5248,74.6208,57.7429,61.1388,43.5387,30.7080,58.7085,31.9235,31.6384,51.4024,0.046044,0.056941,0
76.0180,133.6589,56.0718,55.1679,70.2662,81.8979,31.7656,93.8579,64.2954,81.7079,81.4169,122.9944,147.8441,158.1867,171.2441,112.4309,103.7703,134.3646,116.1991,72.5287,186.0354,43.0348,48.8826,42.3938,29.8508,64.2631,39.6826,71.7698,59.8221,104.6323,0.073104,0.069858,0
133.5080,103.1140,67.7464,183.4870,147.8849,100.8577,134.1005,135.5755,132.1307,125.7884,144.4709,98.4683,137.8775,112.8239,76.9521,116.6816,98.5715,92.5499,113.5632,103.4933,76.6536,80.2841,67.9537,55.5861,77.8730,67.4211,63.3973,67.8473,74.6331,55.0336,0.077385,0.074151,0
221.6432,209.0665,203.8551,251.0643,222.8846,253.3046,217.6430,136.2161,222.3019,249.1063,196.3536,247.5441,247.3557,195.7481,251.6234,203.4695,99.7873,209.7962,248.0083,182.2609,245.5043,245.0801,179.1834,250.8457,196.6019,85.4191,206.5126,248.3606,179.3174,245.3618,0.018782,0.033686,0
217.2788,206.2536,203.2147,252.9660,226.9881,253.2779,210.9177,138.0332,221.4355,240.1114,170.8613,242.8580,251.2339,209.7696,251.6725,199.9081,105.9097,208.9936,236.4688,154.7606,239.9192,250.1740,200.3790,250.8960,196.5449,94.3941,205.5409,237.9686,154.1446,241.2931,0.021482,0.036969,0
190.9832,172.3938,131.2646,217.9744,211.9258,197.9436,213.4130,175.8408,193.1395,210.2181,144.5932,156.0158,208.9702,177.0908,186.4864,196.2691,134.7547,174.9192,203.2736,122.3211,149.5611,193.3460,91.8542,166.9178,152.2458,72.1131,124.9844,186.9242,60.7192,134.3872,0.028760,0.048363,0
107.2553,76.0338,40.9771,91.4167,121.7513,82.1488,131.8960,162.5736,118.4544,89.0859,92.7437,74.5773,65.2708,96.7064,58.5989,99.9603,127.4043,88.3555,51.0843,53.4200,43.1992,39.0447,57.1290,40.1984,46.8959,63.5531,51.8411,20.2300,28.3355,21.6120,0.060674,0.074522,0
84.6102,83.5899,68.4796,54.9556,64.8594,15.4041,65.4965,102.9851,106.6178,106.3771,112.5952,131.8410,56.8932,69.8724,21.5949,59.3990,110.2530,105.1035,94.1898,100.1229,134.3432,56.9913,69.4121,22.5829,47.2825,77.7768,92.6908,71.2889,67.8584,110.0340,0.066695,0.113022,0
223.1992,219.1109,196.5797,228.4652,213.8651,225.3906,225.8810,219.5160,220.5353,218.3477,220.3258,236.4984,231.1091,206.9873,224.0199,216.1746,201.8070,208.8166,221.1292,221.8126,240.4116,208.6297,181.8381,199.7290,185.9805,163.2045,178.9109,213.0100,208.7753,229.4792,0.044071,0.088991,0
163.7313,127.6856,111.0392,171.3395,101.2110,130.8783,198.8195,144.9367,154.0131,191.6397,181.3133,200.3719,165.2758,83.9162,104.9955,151.8897,84.8831,123.6879,113.9554,139.1983,182.0098,156.8863,74.2364,86.3979,135.4187,63.3055,105.1460,95.1853,119.0821,164.4198,0.037790,0.063811,0
82.0681,78.8692,46.6165,50.7648,137.8288,54.1978,61.3969,168.1891,62.1168,47.8279,101.9207,53.1414,61.0438,110.9366,62.4966,65.4673,141.2425,64.3677,56.1689,90.2832,57.0470,30.2560,52.2180,29.5240,39.6088,88.1712,33.7182,40.0960,63.9453,40.8856,0.060463,0.065132,0
161.5072,141.6188,118.3659,183.7069,201.7454,207.4651,167.7600,131.9422,157.4632,134.1371,111.1629,158.1968,159.6145,185.1752,198.4346,147.5216,114.7594,136.9241,110.3732,92.8765,128.7924,133.6126,160.9308,188.3238,123.6506,74.7375,112.0517,92.1773,78.1381,101.5949,0.041724,0.055655,0
156.9487,137.6705,102.4847,185.0884,162.3509,159.1469,164.1962,163.0107,150.9941,126.7335,133.0448,168.0416,163.8811,135.7531,125.0216,150.4214,138.5720,139.2176,118.9222,107.8971,159.6184,111.5678,97.3152,109.8163,94.4805,95.3725,113.5064,109.4838,62.1389,128.7885,0.076088,0.073367,0
125.7162,109.8435,100.1159,90.0306,108.9210,81.9185,107.3712,131.0775,205.4538,116.9232,105.8521,182.5267,79.7399,98.8204,70.3228,105.9485,110.9995,200.2460,104.0398,54.4926,163.5894,82.2114,83.1366,60.5255,115.5140,100.6752,182.6174,107.7077,32.9531,136.2148,0.029454,0.035309,0
38.4456,126.6394,134.7039,68.5594,65.1774,84.1515,25.6519,27.6533,14.2869,18.6864,27.9483,15.2629,58.9855,54.4901,92.4177,147.4064,153.8755,155.7871,157.7881,160.6064,156.0769,56.6848,58.3789,92.9003,158.6979,165.7983,169.1824,169.6952,170.0933,168.2888,0.055003,0.081485,0
116.2751,131.2243,115.9166,210.6839,194.8975,188.0886,74.5750,107.9252,76.5854,22.1428,85.6790,85.3464,216.0344,202.7443,192.8748,101.7912,129.3176,86.6018,52.2891,102.8052,96.2460,211.1084,193.5328,184.2724,78.1773,106.3247,67.7775,36.1314,81.5488,84.0784,0.061108,0.077604,0
155.9745,169.3397,155.8998,161.0468,199.5490,205.9503,156.0849,126.6091,134.6642,163.3992,129.2521,128.7670,164.6471,212.1701,224.4794,177.4190,137.3170,152.9902,178.0023,140.7122,137.7922,178.9943,221.3508,233.3827,160.5220,104.8654,140.9223,135.7454,123.6901,105.9756,0.065465,0.113902,0
145.7141,130.7138,108.6133,97.0742,171.3314,70.0618,173.1241,186.0280,158.5088,161.0143,182.5891,109.6560,92.2330,154.7124,65.8375,155.2481,163.7408,143.7931,142.1349,156.2269,100.8867,82.1037,123.8381,62.8558,124.1857,123.0952,124.7731,119.6670,123.9968,91.8720,0.045145,0.059460,0
103.6017,104.9409,69.4399,149.3391,138.9845,114.1960,110.7460,80.5634,62.3452,129.7058,63.2411,85.5784,137.6823,129.0194,111.6201,114.8756,83.0744,63.3766,135.4319,83.0661,88.1492,96.7205,87.6911,74.7180,77.7885,50.5863,36.1924,93.8278,56.5465,52.3697,0.016412,0.035093,0
134.4777,124.6033,60.5154,161.5641,166.2409,143.5402,145.6299,103.3458,122.9893,138.0449,105.0348,124.4671,150.4411,143.0129,129.7368,131.1382,85.9742,111.7759,147.8139,95.7148,126.5634,70.8069,84.7140,72.6176,71.7332,52.1682,50.6718,56.2956,45.6598,40.2017,0.105866,0.074060,0
99.8454,121.1358,153.0996,94.7030,124.8710,141.1883,132.3611,72.8075,117.0667,79.8678,58.5253,78.5424,85.7501,119.9714,139.6672,138.0246,127.8504,132.5973,120.8922,114.3184,110.5499,81.5243,113.0634,133.3214,143.1743,202.6008,151.6128,179.8743,210.4139,158.9731,0.065634,0.079867,0
150.0564,148.5346,145.6853,151.6868,148.6735,138.2288,154.7642,181.9258,138.2740,144.2661,154.6497,138.2985,151.1942,145.0060,136.2834,155.7978,177.7391,134.9961,145.1266,153.5692,137.3723,150.8031,137.1786,135.5122,156.7840,152.9106,134.0042,150.1965,151.8623,142.0551,0.018741,0.045055,0
191.5667,147.8929,125.3772,202.5664,196.7300,215.8263,196.6788,209.0230,236.2789,151.7275,128.7061,186.5940,202.8276,169.0003,170.4169,120.8696,144.0613,211.6201,144.3487,76.3418,93.3665,211.4985,154.3660,133.6093,97.7974,110.5631,191.2916,148.9464,56.6962,26.9938,0.029696,0.048317,0
112.8179,105.1860,90.6026,118.7223,136.8602,138.9238,92.2417,109.6558,111.0495,96.4452,84.8642,127.3459,95.7235,136.7378,111.7147,90.0854,113.5627,109.8114,98.6495,77.3770,113.3938,84.0515,147.6275,92.4996,75.7693,102.4686,97.7650,97.0315,59.9536,58.9552,0.058716,0.067267,0
195.2735,162.9957,140.9434,152.4658,216.5412,233.8027,199.5651,177.8643,193.8933,242.0954,154.7792,186.9163,106.6236,180.9845,214.7992,182.1133,128.9672,144.8765,239.7589,112.0304,157.6181,75.0858,154.2580,200.9654,174.8773,86.8349,107.2651,240.7614,85.6171,143.8981,0.034276,0.035910,0
62.0857,51.5792,39.1660,50.9556,57.7195,53.9412,65.7714,139.5752,35.6915,38.9227,87.6429,27.6731,46.5411,53.7516,48.9252,63.7311,97.6237,31.4051,36.7259,60.8491,24.4477,50.4385,57.8133,53.4359,61.2938,25.3355,33.3795,33.3651,12.9000,25.7811,0.010334,0.018101,0
135.9614,131.1698,93.9573,103.7576,142.3205,114.3026,130.9462,106.0272,149.1880,155.1200,148.5880,172.2203,125.2865,141.0827,137.6329,116.2205,81.8571,142.5917,139.9132,137.4973,158.4965,53.5039,90.6463,61.2035,93.4068,56.5805,112.9600,123.8084,107.5400,144.2979,0.065141,0.062904,0
135.2556,109.8256,77.2572,193.1516,175.2928,168.9818,156.0039,138.2844,134.6335,82.0501,81.0781,88.1634,157.9356,153.0305,129.9925,119.6115,133.8516,104.7263,64.3803,59.7050,65.3627,110.9312,115.9913,83.2415,77.6442,115.6819,67.0213,48.5732,33.1176,43.1845,0.063940,0.066623,0
197.4647,188.4286,174.0501,225.4363,128.6543,217.7888,222.2681,119.9119,211.3917,244.3907,169.2267,239.4433,221.2461,111.3524,213.6100,215.8914,95.8883,204.5888,243.2358,153.7774,237.8017,212.3026,76.2360,202.5229,205.9264,63.0195,192.9452,242.1356,137.4379,235.7676,0.046774,0.056591,0
224.7973,211.9877,204.3289,254.4054,195.6917,254.4018,249.5092,156.0942,235.1127,252.8321,183.7134,242.9095,254.2743,185.6458,254.2330,244.1510,103.2907,226.0768,251.3114,152.3708,238.8210,254.1455,176.4083,254.0676,241.5083,68.2745,222.4715,250.6868,136.9484,237.1737,0.035224,0.071272,0
208.0207,199.7163,188.7329,245.6772,188.8303,248.9910,249.1644,148.7649,252.6124,205.0155,128.4756,205.4474,242.0876,173.5488,247.4319,246.6706,121.9521,251.6316,202.7333,107.7936,204.4491,236.0148,145.0931,244.6664,242.9304,90.6062,250.3318,199.5390,87.0644,203.1444,0.048736,0.089644,0
215.3486,203.3890,195.0561,244.4008,166.8141,251.5198,252.5063,147.1563,244.6037,253.3366,145.2311,234.1751,240.9580,155.6654,250.6636,251.0670,106.2980,241.9577,251.6813,104.9001,229.5785,238.1978,144.8366,249.9144,249.7232,71.3943,240.7669,250.2715,85.5769,227.4928,0.043336,0.082774,0
127.5989,111.3629,84.8856,129.6655,158.3405,123.7338,119.5208,159.1502,128.7724,108.3856,110.8729,109.6119,114.2167,124.1519,108.2621,116.3253,136.4621,106.0783,93.9870,100.5321,102.1226,98.7606,87.8412,83.6190,90.7864,91.0452,71.2557,72.0217,78.2769,90.4555,0.095867,0.076844,0
204.3978,182.3978,137.2621,250.5180,203.5993,237.2896,229.2882,188.7695,208.6514,179.7192,161.1040,182.6701,246.9827,169.7543,219.6175,199.1199,138.3724,179.9556,171.8243,139.2972,179.2051,238.4379,127.3899,180.4341,121.5044,35.8451,122.3093,151.6283,90.6318,170.9295,0.036300,0.074042,0
202.8676,207.0923,190.1318,247.8743,194.9285,247.4278,230.9628,167.7120,199.5564,203.7809,134.8612,200.8439,247.1471,193.4027,246.8520,228.3421,159.1873,196.1338,223.9189,149.4953,220.8470,240.8468,157.4035,235.2340,206.5187,106.4600,179.6447,227.7734,135.3849,223.0610,0.034771,0.067661,0
113.4002,101.5235,91.7022,117.7862,108.8040,106.5226,131.0123,101.4419,130.3241,100.0502,105.4929,119.2826,104.1240,93.0919,93.3767,111.2616,85.5010,121.9081,89.1124,100.3376,114.9971,94.4754,81.5831,87.0412,101.8967,74.9793,119.3352,82.1880,86.6600,97.2067,0.098613,0.074291,0
176.3086,142.8128,62.0781,178.0088,206.1075,200.9875,177.5927,187.4432,161.5925,151.6235,151.6859,172.5693,155.1354,165.2074,174.8582,130.4384,137.7237,132.6013,119.9678,122.7325,147.6771,104.7648,57.6248,124.1918,19.1935,12.5037,67.3168,50.5632,36.0739,88.3101,0.028557,0.037127,0
125.7162,109.8435,100.1159,90.0306,108.9210,81.9185,107.3712,131.0775,205.4538,116.9232,105.8521,182.5267,79.7399,98.8204,70.3228,105.9485,110.9995,200.2460,104.0398,54.4926,163.5894,82.2114,83.1366,60.5255,115.5140,100.6752,182.6174,107.7077,32.9531,136.2148,0.029454,0.035309,0
205.4670,203.0944,178.2879,251.5267,194.3723,248.5144,244.0577,134.6343,235.1526,199.9832,158.3192,185.3540,251.6815,196.8574,248.7740,235.4997,119.8423,227.2964,204.8359,156.4465,189.5356,250.9239,181.5003,247.1055,209.6397,52.4443,201.9603,181.7119,114.8179,168.6808,0.044190,0.088888,0
102.2269,100.6555,93.2957,24.3851,98.9824,212.1153,17.9345,90.0200,190.5974,47.3552,76.7933,162.2424,27.0982,108.5135,210.1339,17.9205,80.3202,189.2288,37.6102,67.9219,167.7362,18.8287,99.8673,211.0944,13.2169,62.8460,188.7388,27.9431,49.8357,167.9557,0.037105,0.049783,0
143.0407,120.4587,63.2553,126.4846,194.0867,108.3270,140.4447,201.6092,89.4448,138.9183,160.9212,126.8754,104.2580,144.9917,112.6273,110.9086,143.3111,89.9108,112.2502,145.9175,119.1191,54.2159,73.1781,67.5575,51.9961,64.0794,52.3422,56.4437,79.3733,69.3808,0.086700,0.063865,0
165.0676,129.5755,80.7002,142.9805,190.9837,136.8142,156.3556,181.9899,161.9662,166.6207,176.8470,170.2496,107.7829,146.2859,98.4684,119.7393,146.4945,124.6584,136.8082,146.5501,138.3359,60.3760,72.6548,64.2101,78.6652,87.4726,80.0750,100.0038,94.7472,87.1771,0.031322,0.033474,0
141.6919,141.3635,127.6666,155.1885,88.5590,129.0617,222.6813,171.3301,209.8920,102.8085,101.6241,93.5444,150.7074,173.2917,152.0013,132.3685,153.1291,117.7333,123.1533,135.4462,135.4654,121.6213,217.5973,154.4043,40.3273,136.8010,42.3128,127.8672,151.1177,158.4081,0.021791,0.031292,0
208.0207,199.7163,188.7329,245.6772,188.8303,248.9910,249.1644,148.7649,252.6124,205.0155,128.4756,205.4474,242.0876,173.5488,247.4319,246.6706,121.9521,251.6316,202.7333,107.7936,204.4491,236.0148,145.0931,244.6664,242.9304,90.6062,250.3318,199.5390,87.0644,203.1444,0.048736,0.089644,0
150.1137,138.0156,106.3181,170.6936,172.4090,88.1323,144.3837,223.2709,117.0478,132.2637,163.2605,139.0488,152.9585,158.0733,84.6840,138.4466,206.2514,107.9210,125.2726,145.3311,122.7854,114.7564,121.2550,56.8843,105.3570,175.8846,73.2680,91.2910,117.3737,100.0540,0.058548,0.057308,0
101.8880,95.3951,80.8222,68.6817,104.9574,161.6088,111.3407,143.4226,88.0502,70.2850,115.7045,52.2031,80.6969,98.8967,156.0255,89.5799,104.4248,94.8131,73.7949,90.4805,69.2824,88.9317,84.7336,143.0317,56.4829,45.6188,99.5181,74.2630,49.2469,85.2695,0.035382,0.045107,0
120.9756,94.7793,63.9361,79.9564,90.3861,91.7088,136.1503,108.6224,87.4066,153.5517,183.3090,156.4412,64.3545,76.2555,78.8692,105.4816,83.0615,65.5858,113.6465,141.6194,123.2690,54.8820,67.8526,70.0087,70.5494,55.5436,47.6491,64.4449,76.2560,68.2267,0.025210,0.035077,0
138.5695,118.0812,103.8603,127.6563,160.4167,203.7758,131.8526,126.1724,164.5566,92.2285,112.4931,127.1205,99.9609,138.4625,187.7418,100.4555,98.9695,143.2662,76.5631,98.7695,117.5115,80.1929,121.7969,175.1716,70.9744,78.0153,129.9229,63.9590,93.6657,119.7576,0.094304,0.078061,0
99.9462,101.7783,97.1983,81.2113,123.1091,125.6212,73.3657,76.4515,88.1427,149.4684,85.8949,96.9144,83.4509,137.8471,138.3361,72.3738,80.8712,92.3355,129.3035,82.7987,99.5099,84.5896,134.5845,135.1701,68.2314,84.4768,96.0205,94.0919,76.6989,101.5832,0.076690,0.068291,1
93.4870,94.4744,99.0661,123.1266,101.2359,106.9124,75.4676,84.2629,77.0048,71.2549,106.6837,96.3008,114.8285,105.2996,111.6261,75.8624,81.9523,79.8437,74.3786,107.6651,99.5299,102.3911,109.8141,117.8362,77.1203,86.8965,94.4859,82.1005,113.4904,107.6413,0.081900,0.078370,1
187.3139,183.0728,179.3488,254.6817,246.3029,252.3368,203.6086,103.6203,178.4704,181.2862,111.0901,157.3019,254.6901,243.1648,251.7447,208.5306,76.7928,174.1093,180.8352,102.7015,158.1138,254.6854,240.6177,250.9145,207.1225,68.1777,167.9165,178.9799,96.1559,152.7449,0.040519,0.083850,1
87.9025,86.3559,86.1197,100.0018,97.3914,84.3131,114.3339,97.4063,95.7013,50.9924,65.0264,86.3018,100.9402,91.8336,79.4847,105.8160,105.6049,90.7959,53.9248,58.7595,90.3011,103.8238,90.4410,76.4240,100.7875,109.4298,86.9707,59.1774,55.6388,92.6771,0.112294,0.096895,1
69.2326,77.6531,77.3640,45.2159,57.3171,40.9495,73.8451,95.9349,54.5702,82.0075,72.9008,98.7777,45.0331,55.2470,39.2054,86.6848,97.9253,75.4323,95.4076,85.4899,116.2109,40.7021,47.9708,33.6044,88.9994,92.6657,69.4341,102.3548,94.9178,123.0837,0.091896,0.094881,1
105.9442,97.1806,91.8056,104.1496,76.2448,112.7476,102.7126,78.5760,89.9973,141.6333,125.8027,120.3982,96.8716,66.6152,94.3962,87.9775,68.3058,91.0444,127.8721,122.2853,117.2960,89.0878,60.4248,88.5286,81.8018,55.4009,90.1716,127.0847,117.6044,113.9573,0.111166,0.099669,1
103.8911,116.6028,94.3310,105.6759,111.4120,95.6939,80.8014,102.4139,94.7045,106.4557,123.1611,114.4731,100.8919,124.3393,115.0473,103.3124,128.6736,119.4387,116.3813,123.0795,117.6853,77.8880,100.9195,100.7976,93.5100,115.7157,95.4955,85.4146,91.6128,87.2128,0.084898,0.075742,1
